,rank,year,contract_start,contract_end,contract_length,age,games,war,league_r,bats_r,throws_r,team_sr,team_pr,position_r,ts_mil,as_mil,clusters,cluster
1129,242,2015,2012,2016,5,30,30,0.0,0,1,1,5,5,1,65.0,15.75,4,dark purple
1130,242,2016,2012,2016,5,31,4,-0.6,0,1,1,5,5,1,65.0,0.0,4,dark purple
1131,242,2011,2011,2016,5,30,149,8.3,0,0,0,28,28,9,65.0,8.0,1,pink
1132,242,2012,2011,2016,5,31,92,3.8,0,0,0,28,28,9,65.0,14.0,1,pink
1133,242,2013,2011,2016,5,32,118,4.5,0,0,0,28,28,9,65.0,14.0,1,pink
1134,242,2021,2021,2025,4,30,48,-0.1,1,0,0,1,1,10,65.0,12.0,4,dark purple
1135,242,2022,2021,2025,4,31,124,-0.8,1,0,0,1,1,10,65.0,16.0,1,pink
1136,242,2023,2021,2025,4,32,102,0.7,1,0,0,1,1,10,65.0,18.0,1,pink
1137,247,2016,2016,2022,7,30,22,-0.1,1,0,1,14,14,1,64.5,12.5,4,dark purple
1138,247,2017,2016,2022,7,31,9,0.4,1,0,1,14,14,1,64.5,15.5,4,dark purple
1139,247,2018,2016,2022,7,32,26,0.2,1,0,1,14,14,1,64.5,10.0,4,dark purple
1140,247,2019,2016,2022,7,33,45,-1.0,1,0,1,14,14,1,64.5,20.0,4,dark purple
1141,247,2022,2022,2027,5,29,31,2.4,1,1,1,8,8,1,64.5,7.0,4,dark purple
1142,247,2023,2022,2027,5,30,23,1.5,1,1,1,8,8,1,64.5,10.5,4,dark purple
1143,249,1999,1999,2004,7,31,135,2.3,0,0,0,5,5,10,64.4,7.0,1,pink
1144,249,2000,1999,2004,7,32,159,6.0,0,0,0,5,5,10,64.4,7.1,1,pink
1145,249,2001,1999,2004,7,33,20,0.0,0,0,0,5,5,10,64.4,9.927,4,dark purple
1146,249,2002,1999,2004,7,34,148,1.9,0,0,0,5,5,10,64.4,9.927,1,pink
1147,249,2003,1999,2004,7,35,153,4.3,0,0,0,5,5,10,64.4,5.0,1,pink
1148,249,2004,1999,2004,7,36,74,2.8,0,0,0,5,5,10,64.4,6.0,4,dark purple
1149,250,2022,2020,2024,4,30,136,0.0,1,0,0,20,20,10,64.0,20.0,1,pink
1150,250,2023,2020,2024,4,31,116,1.7,1,0,0,20,20,10,64.0,20.0,1,pink
1151,250,2005,2005,2009,5,26,156,3.2,0,0,0,23,23,5,64.0,11.4,1,pink
1152,250,2006,2005,2009,5,27,156,5.4,0,0,0,23,23,5,64.0,12.9,1,pink
1153,250,2007,2005,2009,5,28,149,3.8,0,0,0,23,23,5,64.0,12.9,1,pink
1154,250,2008,2005,2009,5,29,143,5.6,0,0,0,23,23,5,64.0,13.4,1,pink
1155,250,2009,2005,2009,5,30,111,3.3,0,0,0,23,23,5,64.0,13.4,1,pink
1156,250,2003,2003,2008,5,29,158,5.4,1,1,0,20,20,7,64.0,9.1,1,pink
1157,250,2004,2003,2008,5,30,159,6.6,1,1,0,20,20,7,64.0,10.6,1,pink
1158,250,2005,2003,2008,5,31,162,3.6,1,1,0,20,20,7,64.0,13.1,1,pink
1159,250,2006,2003,2008,5,32,98,2.0,1,1,0,20,20,7,64.0,13.6,1,pink
1160,250,2006,2003,2008,5,32,58,1.9,0,1,0,20,18,7,64.0,0.0,4,dark purple
1161,250,2007,2003,2008,5,33,158,2.4,0,1,0,20,18,7,64.0,15.0,1,pink
1162,250,2008,2003,2008,5,34,156,2.7,0,1,0,20,18,7,64.0,16.0,1,pink
1163,250,2023,2023,2027,5,26,22,1.3,0,0,0,10,10,1,64.0,3.4,4,dark purple
1164,250,2017,2017,2020,4,32,130,5.6,1,0,0,13,13,5,64.0,13.0,1,pink
1165,250,2018,2017,2020,4,33,103,4.7,1,0,0,13,13,5,64.0,12.0,1,pink
1166,250,2019,2017,2020,4,34,135,3.8,1,0,0,13,13,5,64.0,19.0,1,pink
1167,250,2020,2017,2020,4,35,42,1.5,1,0,0,13,13,5,64.0,20.0,4,dark purple
1168,250,2020,2020,2024,4,31,44,0.2,1,1,0,6,6,5,64.0,12.0,4,dark purple
1169,250,2021,2020,2024,4,32,62,-0.9,1,1,0,6,6,5,64.0,14.0,4,dark purple
1170,250,2022,2020,2024,4,33,78,-1.0,1,1,0,6,6,5,64.0,16.0,4,dark purple
1171,250,2023,2020,2024,4,34,47,0.4,1,1,0,6,8,5,64.0,0.72,4,dark purple
1172,250,2023,2020,2024,4,34,38,0.7,0,1,0,6,12,5,64.0,0.0,4,dark purple
1173,250,2020,2020,2024,4,28,60,0.0,1,0,0,20,6,10,64.0,16.0,4,dark purple
1174,250,2021,2020,2024,4,29,138,3.4,1,0,0,20,6,10,64.0,14.0,1,pink
1175,256,2007,2007,2012,5,32,1,-0.1,1,0,0,25,25,1,63.5,8.5,4,dark purple
1176,256,2008,2007,2012,5,33,4,0.4,1,0,0,25,25,1,63.5,10.5,4,dark purple
1177,256,2009,2007,2012,5,34,28,6.5,1,0,0,25,25,1,63.5,13.302583,4,dark purple
1178,256,2010,2007,2012,5,35,35,3.0,1,0,0,25,25,1,63.5,15.840971,4,dark purple
1179,256,2011,2007,2012,5,36,34,3.5,1,0,0,25,25,1,63.5,14.259403,4,dark purple
1180,256,2012,2007,2012,5,37,3,0.2,1,0,0,25,25,1,63.5,10.5,4,dark purple
1181,257,2023,2023,2025,3,34,25,1.0,0,0,0,28,28,1,63.0,19.0,4,dark purple
1182,258,2015,2015,2020,6,30,24,-0.1,1,0,0,13,1,7,62.5,0.0,4,dark purple
1183,258,2016,2015,2020,6,31,6,-0.3,1,0,0,13,1,7,62.5,0.0,4,dark purple
1184,258,2022,2022,2026,5,38,26,2.5,0,0,0,10,11,1,62.5,13.0,4,dark purple
1185,258,2023,2022,2026,5,39,22,0.0,0,0,0,10,11,1,62.5,8.5,4,dark purple
1186,260,2011,2011,2015,5,31,161,1.6,1,0,0,1,1,4,62.0,9.146942,1,pink
1187,260,2012,2011,2015,5,32,154,2.9,1,0,0,1,1,5,62.0,13.0,1,pink
1188,260,2013,2011,2015,5,33,136,-0.3,1,0,0,1,1,4,62.0,13.0,1,pink
1189,260,2014,2011,2015,5,34,48,-1.0,1,0,0,1,1,4,62.0,13.0,4,dark purple
1190,260,2014,2011,2015,5,34,4,-0.1,1,0,0,1,24,4,62.0,0.0,4,dark purple
1191,260,2015,2011,2015,5,35,67,-0.5,1,0,0,1,29,4,62.0,0.5075,4,dark purple
1192,260,2017,2017,2020,4,32,32,0.2,1,0,0,24,24,0,62.0,9.0,4,dark purple
1193,260,2018,2017,2020,4,33,41,0.2,1,0,0,24,24,0,62.0,20.0,4,dark purple
1194,260,2019,2017,2020,4,34,43,0.7,1,0,0,24,24,0,62.0,14.0,4,dark purple
1195,260,2019,2017,2020,4,34,23,0.4,1,0,0,24,1,0,62.0,0.0,4,dark purple
1196,260,2020,2017,2020,4,35,23,1.0,1,0,0,24,1,0,62.0,0.0,4,dark purple
1197,262,1998,1998,2003,6,29,40,0.0,1,0,0,14,31,10,61.0,14.936667,4,dark purple
1198,262,1998,1998,2003,6,29,90,3.4,1,0,0,14,13,10,61.0,0.0,1,pink
1199,262,1999,1998,2003,6,30,152,3.2,1,0,0,14,13,10,61.0,9.956667,1,pink
1200,262,2000,1998,2003,6,31,141,6.1,1,0,0,14,13,10,61.0,9.916667,1,pink
1201,262,2001,1998,2003,6,32,143,4.4,1,0,0,14,13,10,61.0,9.916667,1,pink
1202,262,2002,1998,2003,6,33,135,4.4,1,0,0,14,1,10,61.0,9.916667,1,pink
1203,262,2003,1998,2003,6,34,155,6.8,1,0,0,14,1,10,61.0,11.416667,1,pink
1204,264,2018,2018,2020,3,35,123,1.5,1,0,0,25,25,2,60.0,20.0,1,pink
1205,264,2019,2019,2023,4,31,86,0.1,1,0,0,13,13,7,60.0,4.0,4,dark purple
1206,264,2020,2019,2023,4,32,55,0.9,1,0,0,13,13,7,60.0,15.0,4,dark purple
1207,264,2021,2019,2023,4,33,117,2.9,1,0,0,13,13,7,60.0,18.0,1,pink
1208,264,2022,2019,2023,4,34,138,0.4,0,0,0,13,5,7,60.0,0.0,1,pink
1209,264,2023,2019,2023,4,35,5,-0.3,1,0,0,13,24,7,60.0,0.0,4,dark purple
1210,264,2023,2019,2023,4,35,49,-0.5,0,0,0,13,23,7,60.0,7.0,4,dark purple
1211,264,2008,2008,2012,5,30,152,0.6,1,0,0,24,24,8,60.0,9.6,1,pink
1212,264,2009,2008,2012,5,31,144,0.9,1,0,0,24,24,8,60.0,9.6,1,pink
1213,264,2010,2008,2012,5,32,105,0.5,1,0,0,24,24,8,60.0,13.6,1,pink
1214,264,2011,2008,2012,5,33,108,0.6,1,0,0,24,24,8,60.0,13.6,1,pink
1215,264,2018,2018,2021,3,32,161,2.0,1,2,0,20,20,3,60.0,18.333333,1,pink
1216,264,2019,2018,2021,3,33,158,4.5,0,2,0,20,7,4,60.0,20.333333,1,pink
1217,264,2020,2018,2021,3,34,60,1.1,0,2,0,20,7,5,60.0,20.833334,4,dark purple
1218,320,2009,2005,2009,4,37,26,0.6,1,1,0,14,17,3,52.0,12.0,4,dark purple
1219,264,2022,2022,2026,4,31,118,0.5,1,0,0,13,13,5,60.0,15.0,1,pink
1220,264,2023,2022,2026,4,32,83,0.6,1,0,0,13,13,5,60.0,15.0,4,dark purple
1221,264,2014,2014,2017,4,33,155,1.2,1,1,0,17,17,7,60.0,13.0,1,pink
1222,264,2015,2014,2017,4,34,157,5.1,1,1,0,17,17,7,60.0,16.0,1,pink
1223,264,2016,2014,2017,4,35,150,2.8,1,1,0,17,17,7,60.0,16.0,1,pink
1224,264,2017,2014,2017,4,36,111,1.8,1,1,0,17,17,7,60.0,15.0,1,pink
1225,264,2017,2014,2017,4,36,36,-0.2,1,1,0,17,13,7,60.0,0.0,4,dark purple
1226,264,2009,2009,2012,4,36,34,0.9,1,0,0,1,1,1,60.0,15.0,4,dark purple
1227,264,2010,2009,2012,4,37,33,2.0,1,0,0,1,1,1,60.0,15.0,4,dark purple
1228,264,2011,2009,2012,4,38,34,-1.0,1,0,0,1,1,1,60.0,15.0,4,dark purple
1229,264,2012,2009,2012,4,39,21,-0.5,0,0,0,1,7,1,60.0,15.0,4,dark purple
1230,264,2012,2009,2012,4,39,17,0.4,0,0,0,1,18,1,60.0,0.0,4,dark purple
1231,264,2017,2017,2020,3,34,157,2.8,0,0,0,7,7,10,60.0,14.666,1,pink
1232,264,2018,2017,2020,3,35,137,1.9,0,0,0,7,7,10,60.0,18.667,1,pink
1233,264,2019,2017,2020,3,36,65,2.1,0,0,0,7,23,10,60.0,0.0,4,dark purple
1234,264,2019,2017,2020,3,36,44,0.7,0,0,0,7,18,10,60.0,0.0,4,dark purple
1235,264,2020,2017,2020,3,37,44,-0.3,0,0,0,7,5,10,60.0,12.0,4,dark purple
1236,264,2002,2002,2007,6,28,145,2.3,1,0,0,21,21,2,60.0,6.571429,1,pink
1237,264,2003,2002,2007,6,29,150,4.5,1,0,0,21,21,2,60.0,8.571429,1,pink
1238,264,2004,2002,2007,6,30,147,3.9,1,0,0,21,21,2,60.0,8.571429,1,pink
1239,264,2005,2002,2007,6,31,150,2.5,0,0,0,21,19,2,60.0,10.571429,1,pink
1240,264,2006,2002,2007,6,32,143,3.7,0,0,0,21,19,2,60.0,11.492454,1,pink
1241,264,2007,2002,2007,6,33,80,1.6,0,0,0,21,19,2,60.0,12.858194,4,dark purple
1242,264,2007,2002,2007,6,33,57,-0.3,1,0,0,21,4,2,60.0,0.0,4,dark purple
1243,264,2006,2006,2010,5,31,34,2.7,0,0,0,27,27,1,60.0,7.868893,4,dark purple
1244,264,2007,2006,2010,5,32,31,0.2,0,0,0,27,27,1,60.0,9.836116,4,dark purple
1245,264,2008,2006,2010,5,33,29,0.8,0,0,0,27,27,1,60.0,10.368892,4,dark purple
1246,264,2009,2006,2010,5,34,31,4.7,0,0,0,27,27,1,60.0,12.868892,4,dark purple
1247,264,2010,2006,2010,5,35,31,0.3,0,0,0,27,2,1,60.0,12.0,4,dark purple
1248,264,2013,2013,2017,5,29,116,0.3,1,1,0,0,0,2,60.0,10.0,1,pink
1249,264,2014,2013,2017,5,30,136,1.0,1,1,0,0,0,2,60.0,10.0,1,pink
1250,264,2015,2013,2017,5,31,113,1.8,1,1,0,0,4,2,60.0,12.0,1,pink
1251,264,2016,2013,2017,5,32,86,-0.3,1,1,0,0,4,2,60.0,14.0,4,dark purple
1252,264,2017,2013,2017,5,33,44,0.2,1,1,0,0,4,2,60.0,14.0,4,dark purple
1253,264,2017,2013,2017,5,33,32,-0.6,0,1,0,0,28,2,60.0,0.0,4,dark purple
1254,264,2006,2006,2010,5,30,152,3.0,0,0,0,5,5,3,60.0,12.0,1,pink
1255,264,2007,2006,2010,5,31,151,2.0,0,0,0,5,5,4,60.0,12.0,1,pink
1256,264,2008,2006,2010,5,32,122,0.9,0,0,0,5,5,5,60.0,12.0,1,pink
1257,152,2002,2002,2006,5,34,158,3.6,1,0,0,10,10,3,85.0,11.0,2,magenta
1258,152,2003,2002,2006,5,35,160,4.1,1,0,0,10,10,3,85.0,13.0,2,magenta
1259,264,2011,2011,2013,3,34,32,8.8,1,0,0,20,20,1,60.0,20.0,4,dark purple
1260,264,2012,2011,2013,3,35,25,0.8,1,0,0,20,20,1,60.0,20.0,4,dark purple
1261,264,2013,2011,2013,3,36,13,-1.1,1,0,0,20,20,1,60.0,20.0,4,dark purple
1262,264,2013,2013,2020,7,23,161,-0.5,1,0,0,4,4,4,60.0,5.0,1,pink
1263,264,2014,2013,2020,7,24,134,2.4,1,0,0,4,4,5,60.0,5.0,1,pink
1264,264,2015,2013,2020,7,25,151,0.4,1,0,0,4,4,4,60.0,6.857143,1,pink
1265,264,2016,2013,2020,7,26,151,1.2,0,0,0,4,18,4,60.0,7.857143,1,pink
1266,264,2017,2013,2020,7,27,112,2.0,0,0,0,4,18,4,60.0,9.857143,1,pink
1267,264,2018,2013,2020,7,28,154,1.7,1,0,0,4,14,4,60.0,10.857143,1,pink
1268,264,2019,2013,2020,7,29,162,1.1,1,0,0,4,14,4,60.0,11.857143,1,pink
1269,264,2020,2013,2020,7,30,16,0.5,1,0,0,4,29,4,60.0,5.0,4,dark purple
1270,264,2019,2018,2020,3,36,113,1.3,1,0,0,25,25,2,60.0,20.0,1,pink
1271,264,2020,2018,2020,3,37,42,0.4,1,0,0,25,25,2,60.0,20.0,4,dark purple
1272,264,2012,2012,2017,6,25,29,3.5,0,0,0,27,27,1,60.0,5.5,4,dark purple
1273,264,2013,2012,2017,6,26,32,5.6,0,0,0,27,27,1,60.0,9.5,4,dark purple
1274,264,2014,2012,2017,6,27,22,3.5,0,0,0,27,27,1,60.0,10.0,4,dark purple
1275,264,2016,2012,2017,6,29,17,2.5,0,0,0,27,27,1,60.0,10.0,4,dark purple
1276,264,2017,2012,2017,6,30,22,3.4,0,0,0,27,27,1,60.0,11.0,4,dark purple
1277,264,2017,2012,2017,6,30,9,0.6,1,0,0,27,13,1,60.0,0.0,4,dark purple
1278,279,2023,2023,2025,3,36,110,-1.0,0,0,0,10,10,3,58.5,19.5,1,pink
1279,280,2014,2014,2020,7,24,146,2.6,1,0,0,1,1,6,58.0,1.0,1,pink
1280,280,2015,2014,2020,7,25,147,4.5,1,0,0,1,1,6,58.0,3.0,1,pink
1281,280,2016,2014,2020,7,26,124,4.4,0,0,0,1,12,6,58.0,6.0,1,pink
1282,280,2017,2014,2020,7,27,158,7.9,0,0,0,1,12,6,58.0,8.0,1,pink
1283,280,2018,2014,2020,7,28,146,5.7,0,0,0,1,12,6,58.0,11.0,1,pink
1284,280,2019,2014,2020,7,29,103,1.5,0,0,0,1,12,6,58.0,13.0,1,pink
1285,280,2020,2014,2020,7,30,30,0.5,0,0,0,1,12,6,58.0,15.0,4,dark purple
1286,280,2012,2012,2015,4,33,31,4.2,1,1,1,14,14,1,58.0,6.0,4,dark purple
1287,280,2013,2012,2015,4,34,33,2.3,0,1,1,14,28,1,58.0,11.0,4,dark purple
1288,280,2014,2012,2015,4,35,32,3.4,0,1,1,14,28,1,58.0,18.0,4,dark purple
1289,280,2015,2012,2015,4,36,32,1.2,0,1,1,14,28,1,58.0,20.0,4,dark purple
1290,280,2022,2022,2025,4,32,39,0.2,0,0,0,12,12,0,58.0,10.0,4,dark purple
1291,280,2022,2022,2025,4,32,28,1.4,1,0,0,12,1,0,58.0,0.0,4,dark purple
1292,280,2023,2022,2025,4,33,39,0.6,1,0,0,12,1,0,58.0,0.0,4,dark purple
1293,283,1998,1998,2002,5,32,34,6.6,1,0,0,1,1,1,57.5,9.6,4,dark purple
1294,283,1999,1998,2002,5,33,33,3.2,1,0,0,1,1,1,57.5,10.6,4,dark purple
1295,283,2000,1998,2002,5,34,35,6.5,1,0,0,1,1,1,57.5,11.1,4,dark purple
1296,283,2001,1998,2002,5,35,34,5.2,1,0,0,1,1,1,57.5,12.5,4,dark purple
1297,283,2002,1998,2002,5,36,34,4.4,1,0,0,1,1,1,57.5,13.1,4,dark purple
1298,285,2018,2018,2021,4,30,28,0.8,0,0,0,2,2,1,57.0,14.0,4,dark purple
1299,285,2019,2018,2021,4,31,3,-0.4,0,0,0,2,2,1,57.0,14.0,4,dark purple
1300,285,2020,2018,2021,4,32,10,1.1,0,0,0,2,2,1,57.0,14.0,4,dark purple
1301,285,2021,2018,2021,4,33,18,1.6,0,0,0,2,12,1,57.0,15.0,4,dark purple
1302,285,2001,2001,2006,6,31,150,5.9,1,1,1,25,25,9,57.0,6.333333,1,pink
1303,285,2002,2001,2006,6,32,144,6.7,1,1,1,25,25,9,57.0,7.333333,1,pink
1304,285,2003,2001,2006,6,33,137,6.0,1,1,1,25,25,9,57.0,8.333333,1,pink
1305,285,2004,2001,2006,6,34,153,7.2,1,1,1,25,25,9,57.0,9.333333,1,pink
1306,285,2005,2001,2006,6,35,142,4.4,1,1,1,25,25,9,57.0,10.333333,1,pink
1307,285,2006,2001,2006,6,36,110,1.3,1,1,1,25,25,9,57.0,12.074702,1,pink
1308,285,2015,2015,2018,4,34,152,5.1,0,0,0,23,23,10,57.0,14.25,1,pink
1309,285,2016,2015,2018,4,35,155,4.8,0,0,0,23,23,10,57.0,14.25,1,pink
1310,285,2017,2015,2018,4,36,155,4.3,0,0,0,23,23,10,57.0,14.25,1,pink
1311,285,2018,2015,2018,4,37,144,2.9,0,0,0,23,23,10,57.0,14.25,1,pink
1312,285,2009,2009,2012,4,32,94,1.5,0,1,0,7,7,10,57.0,11.5,1,pink
1313,285,2010,2009,2012,4,33,118,2.4,0,1,0,7,7,10,57.0,11.5,1,pink
1314,285,2011,2009,2012,4,34,94,1.6,0,1,0,7,7,10,57.0,13.0,1,pink
1315,285,2012,2009,2012,4,35,66,0.8,0,1,0,7,7,10,57.0,13.0,4,dark purple
1316,289,2011,2011,2014,4,31,122,-2.9,0,1,0,5,5,10,56.0,12.0,1,pink
1317,289,2012,2011,2014,4,32,151,1.6,0,1,0,5,5,10,56.0,14.0,1,pink
1318,289,2013,2011,2014,4,33,149,0.2,0,1,0,5,5,10,56.0,15.0,1,pink
1319,289,2014,2011,2014,4,34,106,0.7,0,1,0,5,5,10,56.0,15.0,1,pink
1320,289,2014,2011,2014,4,34,25,0.0,0,1,0,5,19,10,56.0,0.0,4,dark purple
1321,289,2016,2016,2019,4,35,147,3.4,1,2,0,4,4,4,56.0,10.5,1,pink
1322,289,2017,2016,2019,4,36,128,0.1,1,2,0,4,4,5,56.0,16.5,1,pink
1323,289,2018,2016,2019,4,37,139,3.5,1,2,0,4,4,4,56.0,16.5,1,pink
1324,289,2019,2016,2019,4,38,47,-0.3,1,2,0,4,4,4,56.0,12.5,4,dark purple
1325,289,2022,2022,2025,4,30,24,1.3,0,0,0,27,27,1,56.0,15.0,4,dark purple
1326,289,2023,2022,2025,4,31,21,2.2,0,0,0,27,27,1,56.0,15.0,4,dark purple
1327,289,2008,2008,2011,4,29,34,4.4,0,1,1,5,5,1,56.0,14.0,4,dark purple
1328,289,2009,2008,2011,4,30,33,5.3,0,1,1,5,5,1,56.0,14.0,4,dark purple
1329,289,2010,2008,2011,4,31,33,3.8,0,1,1,5,5,1,56.0,14.0,4,dark purple
1330,289,2011,2008,2011,4,32,31,3.8,0,1,1,5,5,1,56.0,14.0,4,dark purple
1331,289,2013,2013,2017,4,32,145,3.7,0,2,1,7,7,11,56.0,11.0,1,pink
1332,289,2014,2013,2017,4,33,97,-1.8,0,2,1,7,7,11,56.0,15.0,1,pink
1333,289,2015,2013,2017,4,34,30,-0.7,0,2,1,7,7,11,56.0,0.0,4,dark purple
1334,289,2015,2013,2017,4,34,46,-0.6,1,2,1,7,1,11,56.0,15.0,4,dark purple
1335,289,2022,2022,2027,5,26,32,7.8,1,0,0,14,14,1,56.0,3.8,4,dark purple
1336,289,2023,2022,2027,5,27,24,2.7,1,0,0,14,14,1,56.0,6.3,4,dark purple
1337,295,2023,2023,2025,3,34,26,2.0,1,0,0,25,25,1,55.75,18.75,4,dark purple
1338,296,2020,2020,2023,3,32,11,2.1,0,1,1,5,5,1,55.5,18.0,4,dark purple
1339,296,2021,2020,2023,3,33,32,0.1,0,1,1,5,5,1,55.5,18.0,4,dark purple
1340,296,2022,2020,2023,3,34,8,-1.1,0,1,1,5,5,1,55.5,18.0,4,dark purple
1341,296,2022,2020,2023,3,34,4,-0.9,1,1,1,5,0,1,55.5,0.0,4,dark purple
1342,296,2022,2020,2023,3,34,2,-0.6,0,1,1,5,27,1,55.5,0.0,4,dark purple
1343,296,2023,2020,2023,3,35,2,-0.2,0,1,1,5,16,1,55.5,0.0,4,dark purple
1344,296,2020,2020,2024,4,30,12,2.0,1,0,0,4,4,1,55.5,12.0,4,dark purple
1345,296,2021,2020,2024,4,31,32,0.8,1,0,0,4,4,1,55.5,14.0,4,dark purple
1346,296,2022,2020,2024,4,32,16,0.5,1,0,0,4,4,1,55.5,14.0,4,dark purple
1347,296,2023,2020,2024,4,33,15,0.9,1,0,0,4,4,1,55.5,14.0,4,dark purple
1348,298,2013,2007,2013,6,30,112,5.2,1,0,0,17,17,5,55.0,11.0,1,pink
1349,298,2009,2006,2010,5,32,33,4.5,0,0,0,28,18,1,55.0,16.5,4,dark purple
1350,298,2010,2006,2010,5,33,33,-0.7,0,0,0,28,18,1,55.0,16.5,4,dark purple
1351,298,2007,2005,2009,5,31,140,2.1,0,1,0,13,3,9,55.0,14.0,1,pink
1352,298,2008,2005,2009,5,32,109,2.7,0,1,0,13,3,9,55.0,14.0,1,pink
1353,298,2009,2005,2009,5,33,137,4.4,0,1,0,13,3,9,55.0,14.0,1,pink
1354,298,1999,1997,2001,5,32,161,3.4,0,0,0,5,2,11,55.0,11.949794,1,pink
1355,298,2000,1997,2001,5,33,141,0.6,0,0,0,5,2,11,55.0,12.86867,1,pink
1356,298,2006,2006,2010,5,29,21,1.9,0,0,0,28,28,1,55.0,2.2,4,dark purple
1357,298,2007,2006,2010,5,30,25,2.4,0,0,0,28,28,1,55.0,13.2,4,dark purple
1358,298,2008,2006,2010,5,31,35,2.4,0,0,0,28,28,1,55.0,13.2,4,dark purple
1359,298,1997,1997,2001,5,30,161,1.5,0,0,0,5,5,11,55.0,10.0,1,pink
1360,298,1998,1997,2001,5,31,163,7.1,0,0,0,5,5,11,55.0,10.0,1,pink
1361,298,2001,2001,2005,5,29,16,-0.2,1,0,0,13,13,1,55.0,9.4,4,dark purple
1362,298,2003,2001,2005,5,31,10,0.3,1,0,0,13,13,1,55.0,12.4,4,dark purple
1363,298,2004,2001,2005,5,32,60,0.1,1,0,0,13,13,1,55.0,12.4,4,dark purple
1364,298,2007,2007,2013,6,24,160,8.3,1,0,0,17,17,5,55.0,1.25,1,pink
1365,298,2008,2007,2013,6,25,160,6.9,1,0,0,17,17,5,55.0,5.25,1,pink
1366,298,2009,2007,2013,6,26,144,3.2,1,0,0,17,17,5,55.0,7.75,1,pink
1367,298,2010,2007,2013,6,27,157,2.8,1,0,0,17,17,5,55.0,10.25,1,pink
1368,298,2011,2007,2013,6,28,102,2.1,1,0,0,17,17,5,55.0,14.25,1,pink
1369,298,2012,2007,2013,6,29,156,7.1,1,0,0,17,17,5,55.0,15.0,1,pink
1370,298,2015,2015,2019,4,32,17,1.6,0,0,0,16,16,1,55.0,13.5,4,dark purple
1371,298,2016,2015,2019,4,33,30,4.0,0,0,0,16,16,1,55.0,13.5,4,dark purple
1372,298,2017,2015,2019,4,34,33,4.8,0,0,0,16,16,1,55.0,13.5,4,dark purple
1373,298,2018,2015,2019,4,35,5,-0.6,0,0,0,16,16,1,55.0,13.5,4,dark purple
1374,298,2019,2015,2019,4,36,3,-0.4,0,0,0,16,5,1,55.0,0.1,4,dark purple
1375,298,2007,2007,2011,5,28,34,4.2,0,0,0,11,11,1,55.0,7.4,4,dark purple
1376,298,2008,2007,2011,5,29,34,4.9,0,0,0,11,11,1,55.0,11.4,4,dark purple
1377,298,2009,2007,2011,5,30,23,1.2,0,0,0,11,11,1,55.0,11.4,4,dark purple
1378,298,2010,2007,2011,5,31,20,0.0,0,0,0,11,11,1,55.0,12.4,4,dark purple
1379,298,2005,2005,2009,5,29,72,3.2,1,1,0,13,13,9,55.0,9.4,4,dark purple
1380,298,2006,2005,2009,5,30,146,4.0,1,1,0,13,13,9,55.0,11.4,1,pink
1381,298,2013,2013,2018,5,27,2,-0.4,0,1,1,27,27,1,55.0,5.2,4,dark purple
1382,298,2014,2013,2018,5,28,4,0.2,0,1,1,27,27,1,55.0,8.2,4,dark purple
1383,298,2015,2013,2018,5,29,3,-0.1,0,1,1,27,27,1,55.0,0.0,4,dark purple
1384,298,2003,2003,2007,5,29,108,2.1,0,0,0,11,11,10,55.0,11.0,1,pink
1385,298,2004,2003,2007,5,30,106,1.3,0,0,0,11,11,10,55.0,11.0,1,pink
1386,298,2005,2003,2007,5,31,122,1.8,0,0,0,11,11,10,55.0,11.0,1,pink
1387,298,2006,2003,2007,5,32,60,0.2,0,0,0,11,11,10,55.0,11.0,4,dark purple
1388,298,2007,2003,2007,5,33,74,-0.1,0,0,0,11,11,10,55.0,11.0,4,dark purple
1389,308,2004,2004,2007,4,27,32,2.6,0,0,0,18,18,1,54.0,9.0,4,dark purple
1390,308,2005,2004,2007,4,28,33,2.0,1,0,0,18,0,1,54.0,11.0,4,dark purple
1391,308,2006,2004,2007,4,29,33,2.8,0,0,0,18,5,1,54.0,12.0,4,dark purple
1392,308,2007,2004,2007,4,30,32,6.2,0,0,0,18,5,1,54.0,12.5,4,dark purple
1393,308,2021,2021,2024,3,32,69,2.6,0,0,0,5,5,0,54.0,11.333333,4,dark purple
1394,308,2022,2021,2024,3,33,58,1.7,0,0,0,5,5,0,54.0,13.333334,4,dark purple
1395,308,2023,2021,2024,3,34,5,-0.1,0,0,0,5,5,0,54.0,14.333333,4,dark purple
1396,308,2005,2005,2008,4,33,31,7.0,1,0,0,17,17,1,54.0,10.875,4,dark purple
1397,308,2006,2005,2008,4,34,23,1.0,1,0,0,17,17,1,54.0,14.875,4,dark purple
1398,308,2007,2005,2008,4,35,5,0.6,1,0,0,17,17,1,54.0,14.002234,4,dark purple
1399,308,2008,2005,2008,4,36,20,-0.4,1,0,0,17,17,1,54.0,11.813351,4,dark purple
1400,308,2009,2009,2011,3,29,160,3.8,1,1,1,20,20,3,54.0,15.0,1,pink
1401,308,2010,2009,2011,3,30,143,1.2,1,1,1,20,20,4,54.0,19.0,1,pink
1402,308,2011,2009,2011,3,31,152,1.2,1,1,1,20,20,5,54.0,20.0,1,pink
1403,312,2017,2017,2023,6,27,98,4.8,0,1,0,26,26,8,53.5,3.166667,1,pink
1404,312,2018,2017,2023,6,28,88,2.3,0,1,0,26,26,8,53.5,5.666667,4,dark purple
